CustomerID,Age,Gender,Geography,Tenure,Balance,NumOfProducts,HasCreditCard,IsActiveMember,EstimatedSalary,Exited,Age_group,Churn Status
100352,40,Female,UK,4,184488.28,3,0,0,193300.14,0,Adult,Retained
100353,48,Male,USA,0,191819.58,3,1,0,14298.1,0,Adult,Retained
100354,47,Male,Canada,7,226343.3,3,1,0,122092.52,0,Adult,Retained
100355,59,Male,Australia,3,102367.69,4,1,1,157509.82,0,Middle Age,Retained
100356,52,Female,USA,3,238268.19,1,0,1,159700.3,0,Middle Age,Retained
100357,24,Male,India,1,216357.35,3,1,0,16514.18,0,Young,Retained
100358,77,Female,Canada,4,74125.39,4,0,0,182218.88,1,Senior,Churned
100359,33,Male,UK,0,39820.76,2,0,1,184505.82,0,Adult,Retained
100360,43,Female,USA,8,108847.35,1,1,0,116664.17,0,Adult,Retained
100361,65,Female,UK,4,100474.68,4,1,1,101595.81,0,Senior,Retained
100362,74,Female,Canada,5,143929.83,3,0,1,18524.82,0,Senior,Retained
100363,69,Male,UK,1,145846.56,4,1,1,116771.29,0,Senior,Retained
100364,77,Male,USA,9,187496.75,1,0,0,87782.03,0,Senior,Retained
100365,66,Female,Canada,9,127472.49,3,1,1,156833.22,0,Senior,Retained
100366,19,Female,India,0,26205.66,2,0,1,86737.88,0,Young,Retained
100367,18,Female,USA,3,214572.83,2,1,0,139880.36,0,Young,Retained
100368,65,Male,Australia,6,77441.15,2,0,0,29267.55,1,Senior,Churned
100369,79,Male,USA,5,242824.37,4,1,0,35260.93,0,Senior,Retained
100370,29,Male,Canada,9,29465.03,1,0,1,36544.94,0,Young,Retained
100371,22,Male,USA,0,239562.79,2,0,1,18649.84,1,Young,Churned
100372,54,Female,India,0,22752.95,3,0,0,112852.48,0,Middle Age,Retained
100373,49,Female,India,7,57759.03,3,0,1,160853.87,0,Adult,Retained
100374,76,Male,Australia,3,11644.99,3,0,0,125978.13,1,Senior,Churned
100375,72,Male,UK,4,176278.29,4,0,0,119241.43,0,Senior,Retained
100376,26,Female,Canada,6,212574.68,1,1,0,139318.55,0,Young,Retained
100377,58,Male,Canada,7,108517.77,1,0,0,74532.61,1,Middle Age,Churned
100378,52,Male,UK,9,232130.52,2,0,0,78771.27,1,Middle Age,Churned
100379,36,Male,India,6,147574.77,1,1,1,69711.32,0,Adult,Retained
100380,65,Male,India,1,157501.78,3,1,1,145300.7,0,Senior,Retained
100381,33,Male,USA,3,211354.8,3,0,0,40711.66,0,Adult,Retained
100382,20,Male,Australia,9,74200.05,4,1,1,12474.8,0,Young,Retained
100383,37,Female,Australia,0,88566.43,3,1,1,123277.32,0,Adult,Retained
100384,41,Male,Australia,9,226487.98,1,0,0,189052.46,0,Adult,Retained
100385,71,Male,USA,8,225240.87,3,0,1,125787.5,1,Senior,Churned
100386,73,Female,Australia,2,244120.69,2,1,1,158755.11,0,Senior,Retained
100387,50,Female,UK,2,225459.58,4,1,0,137830.23,1,Middle Age,Churned
100388,41,Female,USA,9,31843.01,4,1,1,104512.96,0,Adult,Retained
100389,69,Male,UK,8,205931.07,1,1,1,146494.56,0,Senior,Retained
100390,28,Female,USA,9,102459.62,3,1,1,166579.78,0,Young,Retained
100391,66,Male,Australia,2,247700.34,3,1,1,52699.01,0,Senior,Retained
100392,25,Male,UK,7,118070.24,1,0,1,73864.79,0,Young,Retained
100393,53,Male,UK,1,138459.02,1,1,0,52507.89,1,Middle Age,Churned
100394,55,Female,UK,2,132443.73,2,0,0,95912.86,0,Middle Age,Retained
100395,57,Female,USA,1,80434.26,1,0,0,178162.26,0,Middle Age,Retained
100396,37,Female,Canada,0,18755.52,3,1,0,75589.35,0,Adult,Retained
100397,79,Female,Australia,1,223912.81,2,0,0,81148.71,0,Senior,Retained
100398,52,Female,UK,7,200668.95,4,1,1,173469.77,0,Middle Age,Retained
100399,65,Male,Canada,8,34881.7,3,0,1,107921.12,1,Senior,Churned
100400,79,Male,Australia,1,194192.07,4,1,0,111735.31,0,Senior,Retained
100401,42,Male,Australia,6,156461.67,4,0,0,173552.23,0,Adult,Retained
100402,52,Male,UK,4,102285.95,4,1,0,103200.08,1,Middle Age,Churned
100403,42,Female,UK,2,63505.29,3,0,1,139495.93,0,Adult,Retained
100404,46,Female,USA,8,214932.2,4,1,1,26272.49,0,Adult,Retained
100405,35,Male,Canada,5,175047.06,3,0,1,43940.03,0,Adult,Retained
100406,63,Female,Canada,10,136934.98,4,0,1,86831.48,0,Middle Age,Retained
100407,35,Female,UK,0,152392.13,1,0,1,104019.42,0,Adult,Retained
100408,19,Male,Australia,4,22766.55,1,1,1,193489.4,0,Young,Retained
100409,71,Male,UK,6,118479.94,3,1,0,194423.81,0,Senior,Retained
100410,52,Female,Australia,3,48425.07,4,1,1,171727.45,0,Middle Age,Retained
100411,33,Female,Australia,7,52095.92,4,1,0,69963.78,0,Adult,Retained
100412,78,Male,UK,9,165325.99,4,1,0,193165.38,0,Senior,Retained
100413,58,Male,India,4,227814.04,1,0,1,140974.76,1,Middle Age,Churned
100414,53,Male,Canada,8,100939.15,4,1,1,84658.62,1,Middle Age,Churned
100415,50,Female,Australia,8,51937.32,4,1,1,143318.23,0,Middle Age,Retained
100416,21,Male,Australia,8,162186.73,3,0,1,13139.32,0,Young,Retained
100417,50,Male,India,0,217796.76,4,1,1,37769.39,0,Middle Age,Retained
100418,31,Female,USA,1,187079.7,1,1,1,167640.29,0,Adult,Retained
100419,38,Female,India,2,217189.31,4,1,1,132658.99,1,Adult,Churned
100420,65,Female,India,3,134138.67,1,1,1,79196.99,0,Senior,Retained
100421,37,Female,Australia,9,187969.06,1,1,0,105126.66,0,Adult,Retained
100422,73,Female,Canada,8,35016.14,2,1,0,181977.01,0,Senior,Retained
100423,25,Male,India,9,87068.65,1,0,1,129999.84,0,Young,Retained
100424,24,Male,USA,5,97387.29,2,1,0,85648.36,0,Young,Retained
100425,20,Female,UK,0,127823.94,2,1,1,32862.06,0,Young,Retained
100426,34,Female,India,8,232269.09,4,1,0,65811.89,0,Adult,Retained
100427,50,Female,India,5,218574.14,2,0,0,195884.64,0,Middle Age,Retained
100428,65,Female,USA,3,33631.37,3,0,1,93098.98,0,Senior,Retained
100429,29,Female,Canada,3,43197.41,1,0,1,99649.5,0,Young,Retained
100430,76,Male,India,2,89410.14,3,0,1,104733.63,0,Senior,Retained
100431,68,Male,India,6,72685.97,2,1,0,177979.76,1,Senior,Churned
100432,39,Male,Canada,2,153692.74,4,0,0,124746.37,0,Adult,Retained
100433,72,Male,USA,1,225694.01,1,1,1,141798.64,1,Senior,Churned
100434,39,Female,India,9,240572.89,3,1,0,83988.57,0,Adult,Retained
100435,63,Male,Canada,7,163400.74,4,1,1,15526.65,0,Middle Age,Retained
100436,47,Female,India,3,209539.8,2,0,0,186884.85,0,Adult,Retained
100437,55,Female,UK,7,131300.55,4,1,1,190334.26,0,Middle Age,Retained
100438,55,Female,Australia,0,52081.74,3,0,0,190339.08,1,Middle Age,Churned
100439,62,Male,UK,4,131172.1,4,1,1,189300.55,0,Middle Age,Retained
100440,68,Female,India,8,138770.65,3,0,1,164895.97,0,Senior,Retained
100441,71,Male,USA,0,185614.39,4,0,1,140073.25,1,Senior,Churned
100442,25,Male,Australia,10,54970.75,1,1,0,170456.88,0,Young,Retained
100443,44,Female,UK,3,92077.6,4,1,1,124103.79,0,Adult,Retained
100444,44,Female,Canada,5,91006.87,1,1,0,35530.23,0,Adult,Retained
100445,51,Female,USA,9,239859.9,3,0,1,84331.45,0,Middle Age,Retained
100446,38,Male,UK,7,110986.24,1,0,1,194546.03,0,Adult,Retained
100447,47,Female,Canada,2,188773.49,4,0,1,76716.18,0,Adult,Retained
100448,50,Male,India,4,187702.85,1,1,0,174887.3,1,Middle Age,Churned
100449,45,Female,Canada,6,66386.05,3,0,0,27710.18,1,Adult,Churned
100450,64,Female,UK,0,142967.42,4,1,0,73494.93,0,Middle Age,Retained
100451,50,Male,UK,6,223575.72,1,0,1,76681.13,0,Middle Age,Retained
100452,22,Male,India,10,118799.43,1,0,0,19804.48,0,Young,Retained
100453,77,Male,Canada,7,236279.38,2,0,1,32627.92,0,Senior,Retained
100454,78,Male,Canada,7,53614.56,1,1,1,46701.39,0,Senior,Retained
100455,65,Male,India,8,18539.78,2,1,1,169184.96,1,Senior,Churned
100456,36,Male,Canada,5,222863.47,3,1,1,22046.38,0,Adult,Retained
100457,21,Female,India,5,211920.3,2,0,1,66753.17,0,Young,Retained
100458,52,Female,USA,1,248147.47,3,0,0,11933.25,0,Middle Age,Retained
100459,66,Male,UK,2,169848.37,1,0,0,142169.27,0,Senior,Retained
100460,34,Female,USA,3,234171.98,1,0,1,127857.59,0,Adult,Retained
100461,61,Male,Australia,3,206737.26,2,1,1,132546.63,0,Middle Age,Retained
100462,45,Female,Australia,7,211106.58,3,0,0,81132.73,0,Adult,Retained
100463,47,Female,Australia,0,142285.39,1,0,1,49570.89,0,Adult,Retained
100464,46,Male,India,9,95591.15,2,1,1,146860.84,0,Adult,Retained
100465,63,Male,Canada,3,233639.52,2,1,1,164112.4,0,Middle Age,Retained
100466,70,Male,USA,10,108029.29,2,1,1,36334.28,1,Senior,Churned
100467,23,Female,USA,10,134704.84,1,0,0,102497.59,0,Young,Retained
100468,52,Male,USA,10,111528.58,3,1,1,57255.98,0,Middle Age,Retained
100469,77,Female,USA,3,141204.58,1,0,0,41940.3,0,Senior,Retained
100470,58,Male,Australia,0,117626.27,4,1,0,149521.81,0,Middle Age,Retained
100471,54,Female,USA,2,11991.89,4,0,0,112238.42,1,Middle Age,Churned
100472,41,Female,Canada,4,220512.05,1,0,0,51075.21,0,Adult,Retained
100473,46,Male,Australia,5,111098.45,3,0,1,68900,1,Adult,Churned
100474,66,Female,USA,8,147235.91,2,0,1,193664.2,0,Senior,Retained
100475,63,Female,India,8,34796.95,4,0,1,171249.12,0,Middle Age,Retained
100476,70,Male,UK,8,846.96,4,0,0,177189.88,0,Senior,Retained
100477,48,Female,UK,10,61322.52,1,1,0,97402.3,0,Adult,Retained
100478,52,Male,UK,0,176146.51,4,0,0,128523.38,0,Middle Age,Retained
100479,77,Male,Australia,8,24798.63,4,0,1,81585.87,1,Senior,Churned
100480,50,Male,USA,7,227221.86,2,0,1,24765.28,0,Middle Age,Retained
100481,69,Male,Australia,1,53755.64,2,0,1,86203.17,0,Senior,Retained
100482,78,Female,Canada,10,51148.4,3,1,0,122856.34,0,Senior,Retained
100483,38,Female,India,0,45376.99,4,0,0,64557.41,0,Adult,Retained
100484,49,Female,India,0,3495.43,3,0,1,171110.61,0,Adult,Retained
100485,40,Male,UK,5,192951.37,3,1,0,38709.03,0,Adult,Retained
100486,50,Female,UK,8,218758.63,2,0,0,79754.53,0,Middle Age,Retained
100487,20,Female,UK,6,153540.68,2,1,1,33731.74,0,Young,Retained
100488,35,Male,USA,4,47050,1,0,0,86918.11,0,Adult,Retained
100489,42,Male,Canada,10,71319.5,2,0,0,17535.65,0,Adult,Retained
100490,59,Female,Canada,1,118981.67,3,1,1,61784.39,0,Middle Age,Retained
100491,48,Male,Canada,0,238586.49,4,1,0,86139.7,1,Adult,Churned
100492,71,Male,Canada,1,61837.84,3,1,0,100851.42,1,Senior,Churned
100493,75,Male,UK,0,182911.48,3,0,0,113302.31,0,Senior,Retained
100494,20,Male,India,2,109862.06,3,1,0,62248.31,0,Young,Retained
100495,57,Female,UK,5,74461.84,2,1,1,109377.85,0,Middle Age,Retained
100496,63,Male,Canada,7,113978.98,3,0,1,106710.88,0,Middle Age,Retained
100497,41,Male,UK,2,17801.68,1,0,0,70073.83,1,Adult,Churned
100498,67,Male,Canada,9,199671.84,4,0,1,167738.06,0,Senior,Retained
100499,49,Male,Australia,8,60825.48,2,1,1,113671.81,1,Adult,Churned
100500,64,Male,India,9,181353.03,3,0,1,73131.25,0,Middle Age,Retained
100501,39,Male,Australia,4,17087.09,1,1,0,189994.32,0,Adult,Retained
100502,40,Male,USA,6,238774.64,4,1,0,170571.36,0,Adult,Retained
100503,19,Male,UK,7,48253.75,3,1,1,196691.68,0,Young,Retained
100504,44,Female,USA,2,220685.52,4,1,1,141524.44,0,Adult,Retained
100505,59,Male,UK,1,202368.3,2,0,1,81862.35,0,Middle Age,Retained
100506,19,Female,Australia,1,241964.98,2,0,1,63363.53,0,Young,Retained
100507,43,Male,Canada,4,119472.67,1,1,0,136030.39,0,Adult,Retained
100508,34,Male,Canada,0,181849.32,2,1,1,196355.15,1,Adult,Churned
100509,57,Male,UK,1,92677.66,1,0,0,129075.87,0,Middle Age,Retained
100510,50,Male,Canada,8,46092.06,3,0,0,177506.84,0,Middle Age,Retained
100511,26,Female,Australia,6,110768.98,4,1,0,72529.65,1,Young,Churned
100512,60,Male,Canada,5,41437.25,2,1,0,87321.22,1,Middle Age,Churned
100513,71,Male,Australia,8,245511.16,4,1,0,182192.3,0,Senior,Retained
100514,65,Female,USA,6,24061.62,4,1,0,153804.67,0,Senior,Retained
100515,56,Female,Australia,10,147302.93,3,1,0,196467.96,0,Middle Age,Retained
100516,46,Male,India,4,156615.96,3,0,1,157205.2,0,Adult,Retained
100517,59,Female,India,8,134519.89,2,1,0,95217.98,0,Middle Age,Retained
100518,72,Female,India,5,165546.47,3,0,1,110902.92,0,Senior,Retained
100519,43,Female,UK,5,29045.19,4,1,1,181097.94,0,Adult,Retained
100520,52,Male,UK,10,138754.63,1,0,1,114812.88,0,Middle Age,Retained
100521,67,Male,UK,3,71803.14,1,1,1,58525.5,0,Senior,Retained
100522,42,Male,Australia,0,235044.02,1,0,1,92767.76,0,Adult,Retained
100523,41,Female,UK,4,190517.91,2,0,0,108100.04,0,Adult,Retained
100524,30,Male,USA,10,243128.62,3,1,0,28376.77,0,Adult,Retained
100525,77,Female,India,8,9389.02,3,1,1,151314.91,0,Senior,Retained
100526,75,Male,Australia,7,71283.29,3,0,1,30777.25,0,Senior,Retained
100527,24,Male,India,7,48855.65,3,0,1,86934.37,1,Young,Churned
100528,74,Female,UK,4,2788.65,4,0,0,162878.26,0,Senior,Retained
100529,53,Male,Australia,8,60581.43,1,1,1,98838.37,0,Middle Age,Retained
100530,62,Female,Canada,2,169694,4,0,0,169982.95,0,Middle Age,Retained
100531,37,Female,USA,2,57772.23,2,1,0,74957.45,0,Adult,Retained
100532,18,Male,UK,0,127250.86,1,1,1,191950.9,0,Young,Retained
100533,25,Female,UK,8,221954.53,1,1,0,49799,0,Young,Retained
100534,63,Male,USA,5,173439.48,4,1,0,17270.19,1,Middle Age,Churned
100535,33,Male,USA,1,98657.27,2,1,0,175761.04,0,Adult,Retained
100536,31,Female,Canada,7,93117.23,2,1,1,152918.52,0,Adult,Retained
100537,29,Male,UK,8,113933.95,1,0,1,54076.93,1,Young,Churned
100538,68,Female,UK,8,44260.36,3,0,1,197100.91,1,Senior,Churned
100539,40,Male,India,1,158500.19,2,1,1,105433.22,0,Adult,Retained
100540,32,Male,Australia,1,91038.2,4,0,1,190702.43,0,Adult,Retained
100541,45,Male,Australia,6,213091.34,2,0,1,105955.47,0,Adult,Retained
100542,51,Male,India,10,189138.17,1,1,1,99656.17,0,Middle Age,Retained
100543,19,Male,Australia,3,152628.29,3,0,1,95336.32,0,Young,Retained
100544,49,Female,USA,0,91050.56,2,1,0,73626.3,1,Adult,Churned
100545,40,Female,Australia,7,52482.96,1,1,1,111403.28,0,Adult,Retained
100546,39,Female,Australia,1,194037.97,2,1,0,95985.39,0,Adult,Retained
100547,68,Female,India,2,121602.27,3,1,0,16981.91,0,Senior,Retained
100548,42,Female,Canada,4,56187.51,4,0,1,59482.69,1,Adult,Churned
100549,75,Female,Australia,2,48793.65,1,0,0,50493.33,0,Senior,Retained
100550,79,Male,Australia,6,41350.23,1,1,0,174812.76,0,Senior,Retained
100551,78,Male,Canada,6,194290.3,3,0,1,123785.3,0,Senior,Retained
100552,39,Female,India,1,57246.8,1,1,0,155099.79,0,Adult,Retained
100553,75,Female,Canada,6,131660.57,3,1,1,191796.95,0,Senior,Retained
100554,75,Male,India,10,112886.59,1,0,0,132367.46,0,Senior,Retained
100555,39,Male,USA,5,144902.72,3,0,0,196695.9,0,Adult,Retained
100556,66,Male,India,9,219288.73,2,1,1,69235.17,0,Senior,Retained
100557,69,Female,USA,8,216936.85,2,0,0,45390.76,0,Senior,Retained
100558,59,Female,USA,8,112769.02,2,1,0,86628.88,0,Middle Age,Retained
100559,23,Female,India,1,3841.56,1,1,1,99451.89,1,Young,Churned
100560,32,Male,UK,6,106610.95,3,0,1,180118.69,0,Adult,Retained
100561,71,Male,India,4,151548.38,3,1,0,116388.68,0,Senior,Retained
100562,60,Female,Australia,5,139441.19,4,0,0,65514.39,0,Middle Age,Retained
100563,77,Female,Australia,0,162834.03,2,1,1,151100.51,0,Senior,Retained
100564,54,Male,UK,6,38518.93,4,1,0,106108.07,0,Middle Age,Retained
100565,50,Male,USA,5,161633.77,2,1,1,40805.07,0,Middle Age,Retained
100566,25,Male,UK,3,45662.9,4,1,1,119595.76,0,Young,Retained
100567,70,Male,Australia,0,187631,2,1,1,183164.96,0,Senior,Retained
100568,77,Female,UK,8,84771.9,3,0,0,170098.3,0,Senior,Retained
100569,61,Male,India,3,177473.86,2,1,0,121493.89,1,Middle Age,Churned
100570,61,Male,UK,1,11966.4,1,0,0,81645.8,0,Middle Age,Retained
100571,22,Male,USA,7,101965.01,2,0,1,26525.96,0,Young,Retained
100572,56,Female,India,1,176258.63,2,0,0,99233.3,0,Middle Age,Retained
100573,21,Female,Canada,4,56717.63,3,1,1,152895.09,0,Young,Retained
100574,23,Male,Australia,10,198821.76,1,0,0,78452.01,0,Young,Retained
100575,62,Male,Australia,5,157694.93,3,0,1,54734.9,1,Middle Age,Churned
100576,49,Male,UK,10,146890.44,4,0,1,186962.15,0,Adult,Retained
100577,69,Female,India,7,88387.21,4,1,0,166095.58,0,Senior,Retained
100578,47,Female,Canada,10,120612.87,1,1,1,131272.37,0,Adult,Retained
100579,64,Female,India,0,149337.33,4,1,0,35988.84,1,Middle Age,Churned
100580,52,Male,Australia,0,118115.53,1,1,0,37532.68,0,Middle Age,Retained
100581,72,Female,India,3,174578.33,2,0,0,29611.72,0,Senior,Retained
100582,57,Male,Canada,4,108424.23,4,1,0,127096.37,0,Middle Age,Retained
100583,69,Male,UK,8,50568.3,2,0,0,31956.93,0,Senior,Retained
100584,33,Male,USA,10,53483.45,3,1,1,170099.17,0,Adult,Retained
100585,30,Female,India,6,1450.94,4,0,0,198663.35,0,Adult,Retained
100586,67,Male,USA,6,75239.43,3,1,1,79606.16,0,Senior,Retained
100587,77,Female,Australia,7,187229.41,3,1,0,96197.27,0,Senior,Retained
100588,59,Female,UK,4,198540.68,1,1,1,145216.76,0,Middle Age,Retained
100589,47,Male,UK,4,50616.89,3,1,1,188059.07,0,Adult,Retained
100590,36,Male,India,0,239761,1,0,0,179877.82,0,Adult,Retained
100591,34,Female,UK,8,125600.7,1,1,1,20942.45,0,Adult,Retained
100592,73,Male,India,5,229244.69,1,1,0,42123.64,0,Senior,Retained
100593,36,Female,India,8,176691.32,1,1,0,153373.47,0,Adult,Retained
100594,45,Male,USA,2,180608.36,1,0,0,140889.69,0,Adult,Retained
100595,75,Female,UK,4,21260.91,2,1,1,35311.53,0,Senior,Retained
100596,72,Female,India,1,54997.78,1,1,1,105392.27,0,Senior,Retained
100597,43,Female,USA,9,2203.71,4,0,1,158354.78,0,Adult,Retained
100598,54,Female,Canada,4,179031.91,1,0,1,51568.33,0,Middle Age,Retained
100599,43,Male,USA,7,86109.57,2,0,0,175544.65,0,Adult,Retained
100600,70,Male,USA,10,196663.13,4,1,0,20064.64,0,Senior,Retained
100601,79,Female,India,1,84734.05,4,0,1,158617.07,0,Senior,Retained
100602,40,Female,Australia,7,204833.44,2,1,1,127005.59,0,Adult,Retained
100603,26,Male,Australia,3,32674.56,4,0,0,69887.88,0,Young,Retained
100604,29,Male,Australia,9,43343.29,2,1,1,146977.18,0,Young,Retained
100605,70,Male,USA,9,85219.13,3,0,0,158649.5,0,Senior,Retained
100606,18,Male,India,0,102121.85,3,0,1,187440.8,1,Young,Churned
100607,75,Male,UK,4,87175.7,1,0,1,79877.19,1,Senior,Churned
100608,75,Male,USA,0,190911.76,1,1,1,140343.18,0,Senior,Retained
100609,18,Female,USA,6,24237.85,1,0,0,124497.09,1,Young,Churned
100610,64,Male,India,7,87804.25,1,1,0,109789.15,0,Middle Age,Retained
100611,51,Male,Canada,2,209310,2,0,1,179179.13,1,Middle Age,Churned
100612,49,Female,USA,2,16699.27,3,0,1,10601.79,1,Adult,Churned
100613,79,Male,Canada,6,235585.88,2,0,1,63601.21,1,Senior,Churned
100614,71,Male,Canada,3,246579.21,4,1,1,112272.68,0,Senior,Retained
100615,65,Male,Australia,2,22142.04,4,1,1,43875.72,0,Senior,Retained
100616,42,Male,India,7,72818.13,4,1,1,182494.64,0,Adult,Retained
100617,57,Male,Canada,2,93100.17,4,0,1,133043.07,0,Middle Age,Retained
100618,62,Female,India,6,194097.84,4,1,1,100797.77,0,Middle Age,Retained
100619,70,Male,Australia,1,148981.7,3,1,0,164793.33,1,Senior,Churned
100620,18,Female,India,10,161091.43,2,0,0,95668.38,0,Young,Retained
100621,33,Female,USA,10,189377.46,4,0,0,116144.07,0,Adult,Retained
100622,78,Male,Canada,0,29494.75,1,1,0,10522.69,0,Senior,Retained
100623,56,Female,India,5,208302.36,3,1,1,79483.1,0,Middle Age,Retained
100624,22,Male,UK,7,176404.95,1,0,0,36370.19,1,Young,Churned
100625,39,Female,India,0,144335.43,3,1,0,141040.85,1,Adult,Churned
100626,46,Female,Canada,9,222433.83,3,0,1,101015.12,0,Adult,Retained
100627,72,Male,Australia,8,175076.59,1,0,0,67333.94,0,Senior,Retained
100628,20,Male,Australia,2,50424.99,1,1,0,98888.14,0,Young,Retained
100629,29,Male,Canada,2,107436.35,4,1,0,49829.68,0,Young,Retained
100630,43,Male,USA,3,123510.72,1,0,0,185766.46,0,Adult,Retained
100631,33,Male,USA,10,13804.41,2,1,0,20254.8,0,Adult,Retained
100632,68,Female,Australia,0,238659.38,3,0,1,174429.24,0,Senior,Retained
100633,54,Female,Australia,8,32144.32,3,1,1,107158.17,0,Middle Age,Retained
100634,39,Female,Canada,10,174365.32,4,0,1,127599.83,0,Adult,Retained
100635,74,Female,USA,2,126557.76,3,1,0,67495.07,0,Senior,Retained
100636,46,Female,Australia,9,6408.06,1,1,0,193672.55,0,Adult,Retained
100637,31,Female,USA,3,231186.87,3,0,0,63551.68,0,Adult,Retained
100638,45,Female,Australia,0,212959.2,3,1,1,121886.82,1,Adult,Churned
100639,22,Male,India,3,131064.48,1,0,0,198749.17,0,Young,Retained
100640,64,Male,UK,0,57235.58,1,1,0,177407.94,0,Middle Age,Retained
100641,66,Female,India,4,30405.72,3,1,0,111902.67,0,Senior,Retained
100642,47,Female,Australia,4,90848.12,2,1,0,198171.16,1,Adult,Churned
100643,63,Male,UK,10,63857.07,1,1,1,143260.27,0,Middle Age,Retained
100644,79,Male,UK,6,126672.8,2,0,1,49653.08,0,Senior,Retained
100645,69,Male,Australia,7,241602.32,2,0,0,87063.28,0,Senior,Retained
100646,22,Male,Australia,3,143738.37,4,1,1,73553.73,0,Young,Retained
100647,29,Female,USA,6,222482.76,2,0,1,75362.6,0,Young,Retained
100648,33,Male,Australia,3,162719.71,4,0,1,154486.72,0,Adult,Retained
100649,43,Female,Canada,2,118811.63,2,1,0,121009.96,1,Adult,Churned
100650,43,Female,Australia,5,213651.89,4,0,1,17237.62,0,Adult,Retained
100651,65,Female,Canada,3,117842.03,1,0,1,176715.21,0,Senior,Retained
100652,38,Male,Australia,2,217157.04,3,1,0,66391.27,1,Adult,Churned
100653,56,Male,USA,8,72894.19,3,1,1,199444.23,0,Middle Age,Retained
100654,53,Female,Canada,4,32203.27,4,1,1,191296.24,0,Middle Age,Retained
100655,50,Female,India,6,213828.62,1,1,1,188700.84,0,Middle Age,Retained
100656,79,Female,Canada,5,146853.79,4,0,0,164114.24,1,Senior,Churned
100657,47,Male,USA,9,222273.1,4,1,0,51916.53,0,Adult,Retained
100658,54,Female,Canada,4,234456.8,1,0,1,111200.22,0,Middle Age,Retained
